"","id","name","sponsor","event","venue","place","physical_description","occasion","notes","call_number","keywords","language","date","location","location_type","currency","currency_symbol","status","page_count","dish_count","lat","lng"
"75",12884,"","HASKIN'S RESTAURANT","DINNER","COMMERCIAL","117 WEST 34TH STREET,[NEW YORK,NY]","CARD;5X7.25;","DAILY;","25CENT DINNER MENU;HANDWRITTEN DATE BY MS BUTTOLPH INCORRECTLY WRITTEN AS 2/21;","1900-1196",NA,NA,"1900-02-21","Haskin's Restaurant",NA,"","","complete",2,15,40.834452,-73.82919
"76",12885,"","HASKIN'S RESTAURANT","DAILY","COMMERCIAL","117 WEST 34TH STREET,NEW YORK,NY","CARD;COL;5.5X9.5;","DAILY;","NO SMOKING;A LA CARTE MENU;","1900-1198",NA,NA,"1900-02-21","Haskin's Restaurant",NA,"Dollars","$","complete",2,87,40.834452,-73.82919
"77",12886,"","HOTEL MARIE ANTOINETTE","LUNCHEON","COMMERCIAL","66TH STREET AND BROADWAY,NEW YORK,NY","CARD;ILL;COL;4.5X7.5;","DAILY;","COAT OF ARMS IN UPPER LEFT;","1900-1199",NA,NA,"1900-02-21","Hotel Marie Antoinette",NA,"Dollars","$","complete",2,83,40.4577281,-74.5105423
"78",12887,"","HOTEL MARIE ANTOINETTE","DINNER","COMMERCIAL","66TH STREET AND BROADWAY,NEW YORK,NY","CARD;ILL;COL;6.5X9;","DAILY;","COAT OF ARMS IN UPPER LEFT;2 COPIES","1900-2000",NA,NA,"1900-02-21","Hotel Marie Antoinette",NA,"Dollars","$","complete",2,124,40.4577281,-74.5105423
"79",12901,"","SAN REMO HOTEL","LUNCHEON MENU","COMMERCIAL","NEW YORK, NY","BROADSIDE; ILLUS; COL; 4X6.75;","","TABLE D'HOTE MENU; HOTEL SEAL AT TOP OF MENU","1900-1036",NA,NA,"1900-02-13","San Remo Hotel",NA,"","","complete",2,19,40.7779719,-73.9750554
"80",12902,"","SHANLEY BROS. OYSTER HOUSES & GRILL ROOM","BREAKFAST","COMMERCIAL","383 6TH AVE.,1212 BWAY.,& 1476 BWAY. NY","FOLDER; 6.25 X 9.25;","DAILY","COMPLETE WINE LIST ON BACK;","1900-1038",NA,NA,"1900-02-13","Shanley Bros. Oyster Houses & Grill Room",NA,"Dollars","$","complete",4,307,40.704362,-74.010046
"81",12903,"","EMPIRE HOTEL","BREAKFAST","COMMERCIAL","BWAY & 63RD ST. NY","BROADSIDE; HOTEL SEAL; COL; 6.75 X 9.5;","DAILY","","1900-1040",NA,NA,"1900-02-13","Empire Hotel",NA,"Dollars","$","complete",2,172,40.7714959,-73.9826673
"82",12904,"","EMPIRE HOTEL","LUNCHEON","COMMERCIAL","BWAY & 63RD ST. NY","BROADSHEET; HOTEL SEAL; COL; 5.5 X 7.75;","DAILY","WINE LIST ON BACK PAGE;","1900-1041",NA,NA,"1900-02-13","Empire Hotel",NA,"Dollars","$","complete",2,184,40.7714959,-73.9826673
"83",12905,"","SAN REMO HOTEL","DINNER","COMMERCIAL","75TH ST & CENTRAL PARK WEST, NY","FOLDER; 6.5 X 10.5;","DAILY","","1900-1042",NA,NA,"1900-02-13","San Remo Hotel",NA,"Dollars","$","complete",4,243,40.7779719,-73.9750554
"84",12906,"","YOUNG'S HERALD SQUARE LUNCH ROOM","LUNCH & DINNER","COMMERCIAL","600 SIXTH AVE. NY","FOLDER; 6.5 X 9.5;","DAILY","AD FOR MUSIC HALL ON COVER; BREAKFAST MENU ON BACK ;","1900-1043",NA,NA,"1900-02-13","Young's Herald Square Lunch Room",NA,"Dollars","$","complete",4,242,40.7507815,-73.9889593
"85",12907,"","MONTEREY HOTEL","A LA CARTE MENU","COMMERCIAL","38TH ST. & 6TH AVE. NY","FOLDER; 7 X 10;","DAILY","SOME ITEMS HANDWRITTEN;","1900-1044",NA,NA,"1900-02-13","Monterey Hotel",NA,"Dollars","$","complete",4,224,40.7934789,-73.9721232
"86",12917,"","CAFETERIA - LUNCH","ST. VALENTINES DAY DINNER","COMMERCIAL","57 BROAD ST. NY","FOLDER; ILLUS; 6 X 9.5;","SECULAR HOLIDAY. HOLIDAY","ALL SPECIAL ITEMS HANDWRITTEN;","1900-1064",NA,NA,"1900-02-14","Cafeteria   Lunch",NA,"Dollars","$","complete",4,114,40.7405211,-73.997999
"87",12923,"","ALBEMARLE HOTEL","MENU","COMMERCIAL","MADISON SQUARE, WEST, NEW YORK, NY","FOLDER; ILLUS; COL; 6X8.5;","","A LA CARTE PRICED MENU; HOTEL SEAL ON COVER;","1900-2026",NA,NA,"1900-02-22","Albemarle Hotel",NA,"Dollars","$","complete",4,259,40.752722,-73.9936052
"88",12927,"","MANHATTAN HOTEL","LUNCHEON CARTE DU JOUR","COMMERCIAL","NEW YORK, NY","BROADSIDE; ILLUS; 6X9.5;","","A LA CARTE PRICED MENU; HOTEL SEAL AT TOP OF MENU;","1900-2032",NA,NA,"1900-02-22","Manhattan Hotel",NA,"Dollars","$","complete",2,128,40.7622311,-73.9829525
"89",12940,"","BROOKLYN CLUB","35TH ANNIVERSARY DINNER","SOC;","BROOKLYN, NY","BROADSIDE; 4.5 X 7;","ANNIVERSARYERSARY","MENU IN FRENCH; WINES INCLUDED;","1900-3021",NA,NA,"1900-04-28","Brooklyn Club",NA,"","","complete",2,28,40.622615,-73.998262
"90",12960,"","HOTEL MARLBOROUGH","CAFE BREAKFAST","COMMERCIAL","[66TH ST AND BROADWAY,NEW YORK,NY]","CARD;ILL;COL;4X5.5;","DAILY;","6 COURSE BREAKFAST FOR 50 CENTS;","1900-2239",NA,NA,"1900-03-02","Hotel Marlborough",NA,"","","complete",2,19,40.7326143,-73.9967972
"91",12961,"","HOTEL MARIE ANTOINETTE","LUNCH","COMMERCIAL","66TH ST AND BROADWAY,NEW YORK,NY","CARD;ILL;COL;6.5X8.75;","DAILY;","COAT OF ARMS","1900-2240",NA,NA,"1900-03-02","Hotel Marie Antoinette",NA,"Dollars","$","complete",2,81,40.4577281,-74.5105423
"92",12965,"","LEGGERA ASSOCIATION","SIXTH ANNUAL BANQUET & BALL","SOC;","CAMPIDOGLIO HOTEL, NEW YORK, NY","BOOKLET; ILLUS; COL; 5.25X7;","ANNIVERSARY;","WINES LISTED WITH INDIVIDUAL COURSES; USA & ITALIAN FLAGS ON COVER; ADVERTISEMENTS ON BACK COVER OF IMPORTERS OF ITALIAN  WINES & LIQUORS;","1900-2246",NA,NA,"1900-03-03","Leggera Association",NA,"","","complete",4,15,40.7030611,-73.9904617
"93",12969,"","PARK AVENUE HOTEL","LUNCHEON","COMMERCIAL","NY","BROADSIDE; HOTEL EMBLEM; COL; 5 X 7.5;","DAILY","SEPARATE PRICES FOR EACH ITEM; HOURS FOR LUNCH LISTED;","1900-2462",NA,NA,"1900-03-14","Park Avenue Hotel",NA,"Dollars","$","complete",2,80,40.7498972,-73.9797165
"94",12970,"","PARK AVENUE HOTEL","TABLE D'HOTE DINNER - FROM 12.30 TO 2.30 & 5.30 TO 8 P.M.","COMMERCIAL","NY","BROADSIDE; HOTEL EMBLEM; COL; 4.5 X 7;","","PRICE FOR ENTIRE MEAL LISTED & HOURS;","1900-2463",NA,NA,"1900-03-14","Park Avenue Hotel",NA,"","","complete",2,17,40.7498972,-73.9797165
"95",12971,"","PARK AVENUE HOTEL","DINNER","COMMERCIAL","NY","BROADSIDE; HOTEL EMBLEM; COL; 5 X 7.5;","DAILY","DINNER SERVED FROM 6 TO 8;PRICE UNLISTED;","1900-2464",NA,NA,"1900-03-14","Park Avenue Hotel",NA,"","","complete",2,46,40.7498972,-73.9797165
"96",12972,"","PARK AVENUE HOTEL","DINNER-A LA CARTE","COMMERCIAL","NY","BROADSIDE; HOTEL EMBLEM; COL; 6 X 9.5;","","HOURS LISTED; ALL PRICES LISTED FOR EACH ITEM;","1900-2465",NA,NA,"1900-03-14","Park Avenue Hotel",NA,"Dollars","$","complete",2,151,40.7498972,-73.9797165
"97",12974,"","MARIE ANTOINETTE HOTEL","LUNCHEON","COMMERCIAL","66TH ST & B'WAY, NY","BROADSIDE; HOTEL EMBLEM; 4.25 X 7.5;","","SEPARATE PRICES FOR EACH ITEM;","1900-2469",NA,NA,"1900-03-14","Marie Antoinette Hotel",NA,"Dollars","$","complete",2,82,0,0
"98",12975,"","MARIE ANTOINETTE HOTEL","DINNER","COMMERCIAL","66TH ST. & BWAY NY","BROADSIDE; HOTEL EMBLEM; GOLD TRIM; 6.5 X 9;","","EVERY ITEM PRICED SEPARATELY;","1900-2470",NA,NA,"1900-03-14","Marie Antoinette Hotel",NA,"Dollars","$","complete",2,121,0,0
"99",12976,"","SHERMAN SQUARE HOTEL","[LUNCH]","COMMERCIAL","NY","BROADSIDE; HOTEL EMBLEM; COL; 4.75 X 6.75;","","","1900-2473",NA,NA,"1900-03-15","Sherman Square Hotel",NA,"","","complete",2,30,40.760396,-73.987764
"100",12978,"","FRAULEIN EMMA HACKMACK & HERRN PAUL MOEHLKE","WEDDING RECEPTION","SOC;","HANSA-GESELLSCHAFTSHAUS, HAMBURG-GERMANY","FOLDER; ILLUS; COL; 3.75 X 6;","RITE;","ALL IN GERMAN;","1900-2476",NA,NA,"1900-03-15","Fraulein Emma Hackmack & Herrn Paul Moehlke",NA,"","","complete",4,13,0,0
"101",12979,"","MANHATTAN CLUB","BREAKFAST,LUNCH & DINNER","COMMERCIAL","[NY]","FOLDER; 6 X 9.5;","","","1900-2477",NA,NA,"1900-03-15","Manhattan Club",NA,"Dollars","$","complete",4,271,40.7648089,-73.9812315
"102",12980,"","CHAS.BRADLEY'S OYSTER & DINING ROOM","BILL OF FARE - BREAKFAST & SUPPER","COMMERCIAL","394 CANAL ST. NY","FOLDER; ILLUS; 6.5 X 10.5;","","COMMUTATION TICKETS AVAIABLE FOR SALE; WINE LIST ON BACK PAGE;","1900-2478",NA,NA,"1900-03-15","Chas.Bradley's Oyster & Dining Room",NA,"","","complete",4,235,0,0
"103",12991,"","BOARD OF TRADE","FOURTH ANNUAL DINNER","COMMERCIAL","HOTEL ST GEORGE,NYACK-ON-HUDSON,NY","BOOLET;ILL;COL;4/25X7;","ANNIVERSARY;","ILLUSTRATIONV OF DOOR CUT OUT ON THREE SIDES WHEN OPEN SHOWING A MESSAGE;TOASTS;NAMES;TWISTED CORD FASTENING ON RIGHT","1900-1084",NA,NA,"1900-02-15","Board Of Trade",NA,"","","complete",4,20,40.7493796,-73.9433889
"104",12992,"","McGOWN'S PASS TAVERN","DAILY","COMMERCIAL","CENTRAL PARK,NEW YORK,NY","CARD;7X11;","DAILY;","MANY ENTRIES BY HAND ON PRINTED MENU;WINE LIST;DATE IN OTHER HANDWRITTING;","1900-1085",NA,NA,"1900-02-15","Mcgown's Pass Tavern",NA,"Dollars","$","under review",2,282,40.7721869,-73.9777215
"105",13002,"","NEW YORK ALUMNI ASSOCIATION OF THE PHILLIPS EXETER ACADEMY","18TH ANNUAL DINNER","EDUC;","MANHATTAN HOTEL, NEW YORK, NY","FOLDER; ILLUS; COL; 5X8;","ANNIVERSARY;","INCLUDES OFFICERS 189901900 AND EXECUTIVE COMMITTEE; SCHOOL SEAL ON BACK COVER;","1900-2745",NA,NA,"1900-04-10","New York Alumni Association Of The Phillips Exeter Academy",NA,"","","complete",4,18,40.7773927,-73.9580682
"106",13005,"","BATTERY PARK HOTEL","DINNER","COMMERCIAL","NEW YORK CITY, NY","FOLDER; ILLUS; 4.5 X 7.5;","","PRICED WINE LIST; DRAWING OF HOTEL; POINTS OF INTEREST WITH DISTANCES FROM BATTERY PARK;","1900-2757",NA,NA,"1900-04-11","Battery Park Hotel",NA,"Dollars","$","complete",4,130,40.7053964,-74.0173277
"107",13006,"","PHILITSCIKOMA","LUNCHEON","COMMERCIAL","HOTEL SAVOY, NES YORK, [NY];","FOLDER; 3.0X3.0;","","MENU IN FRENCH;","1900-3077",NA,NA,"1900-05-03","Philitscikoma",NA,"","","complete",4,14,0,0
"108",13009,"","BAPTIST SOCIAL UNION OF NEW YORK","[DINNER]","RELIG;","HOTEL MANHATTAN, NEW YORK, [NY];","CARD; 4.75X6.75;","","","1900-3087",NA,NA,"1900-05-03","Baptist Social Union Of New York",NA,"","","complete",2,19,40.8166821,-73.9415561
"109",13012,"","HOTEL MANHATTAN","[DINNER]","COMMERCIAL","NEW YORK, [NY]","CARD: 3.25X6.25;","","","1900-3092",NA,NA,"1900-05-04","Hotel Manhattan",NA,"","","complete",2,20,40.754775,-73.991067
"110",13032,"","SHERMAN SQUARE HOTEL","LUNCH","COMMERCIAL","NEW YORK, NY","CARD; ILLUS; COL; 4.75X6.75;","","TABLE D'HOTE MENU; HOTEL SEAL AT TOP OF MENU;","1900-2278",NA,NA,"1900-03-04","Sherman Square Hotel",NA,"","","complete",2,31,40.760396,-73.987764
"111",13043,"","CHILDS' LUNCH ROOMS","BILL OF FARE/[BREAKFAST] ONE SIDE; BILL OF FARE/[LUNCH] REVERSE SIDE;","COMMERCIAL","54 BEAVER STREET [NEW YORK, NY];","CARE; 4.25X8.0;","","THIS MENU SAYS: ""CHILDS' LUNCH ROOMS THROUGHOUT THE CITY; BILL OF FARE FOR 54 BEAVER ST."" ; 17 ADDITIONAL LOCATIONS IN NEW YORK CITY LISTED; 1 LOCATION IN NEW HAVEN, CT; 5 LOCATIONS IN PHILADELPHIA, PA; NOTATION: ""MILK EXPRESSED FROM OUR OWN DAIRY EVERY M","1900-2518",NA,NA,"1900-01-01","Childs' Lunch Rooms",NA,"Dollars","$","complete",2,41,40.7504266,-73.9691367
"112",13047,"","NEW YORK BOARD OF EDUCATION","DINNER COMMEMORATING THE OPENING OF THE NEW HALL OF THE BOARD OF EDUCATION","EDUC;","DELMONICO'S, NEW YORK, NY","BOOKLET; ILLUS; COL; 6.75X8.25;","COMPLIMENTARY/TESTIMONIAL","FRENCH; LISTS WINES SERVED WITH INDIVIDUAL COURSES; GUESTS LISTED; BOARD OF EDUCATION MEMBERS INCLUDED; SILK RIBBON ATTACHMENTS;","1900-2049",NA,NA,"1900-02-22","New York Board Of Education",NA,"","","complete",8,32,40.8383948,-73.9385572
"113",13058,"","SOCIETY OF THE CINCINNATI IN THE STATE OF NEW JERSEY","WASHINGTON'S BIRTHDAY DINNER","PATR;","WALDORF ASTORIA, THE, [NY,NY]","BOOKLET; ILLUS; CO; 8 X 10;","PATRIOTIC HOLIDAY;","FRENCH; DRAWING OF WASHINGTON AT TRENTON, NJ OF DECMBER 26, 1776; MADAL SUSPENDED FROM BLUE RIBBON;","1900-2074",NA,NA,"1900-02-22","Society Of The Cincinnati In The State Of New Jersey",NA,"","","complete",8,19,40.7551233,-73.9813453
"114",13059,"","LAMBERT'S RESTAURANT","DAILY MENU","COMMERCIAL","84 BEAVER AND 131 PEARL STREETS NY","BROADSIDE; 7 X 11;","","PRICED MENU; TABLE D'HOTE DINNER; HANDWRITTEN;","1900-2075",NA,NA,"1900-02-23","Lambert's Restaurant",NA,"Dollars","$","under review",2,28,40.6244718,-74.3292955
"115",13073,"","MARIE ANTOINETTE HOTEL","LUNCHEON","COMMERCIAL","66TH ST. & BWAY NY","BROADSIDE; ILLUS; GOLD TRIM; 4.5 X 7.5;","DAILY","PRICES INCLUDED;","1900-2086",NA,NA,"1900-02-23","Marie Antoinette Hotel",NA,"Dollars","$","complete",2,84,0,0
"116",13078,"","HOTEL MARIE ANTOINETTE","LUNCHEON","COMMERCIAL","66TH ST. AND BROADWAY;NEW YORK,NY","CARD;ILL;COL;4.75X7.5;","DAILY;","COAT OF ARMS IN UPPER LEFT;","1900-2108",NA,NA,"1900-02-24","Hotel Marie Antoinette",NA,"Dollars","$","complete",2,82,40.4577281,-74.5105423
"117",13092,"","ROAD DRIVERS' ASSOCIATION OF NEW YORK","BUFFET LUNCH","SOC;","""THE CLUB,"" NEW YORK, NY","CARD; ILLUS; 4.5X6.75;","","INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; SKETCH OF FIRST ANNUAL PARADE OF ROAD DRIVERS' ASSOC. ON BACK OF MENU; LISTS OFFICERS & COMMITTEE;","1900-3129",NA,NA,"1900-05-05","Road Drivers' Association Of New York",NA,"","","complete",2,21,40.7578689,-73.976152
"118",13111,"","FRANCES ECKMAN & ARTHUR HERZOG","WEDDING DINNER","SOC;","DELMONICO'S NY","CARD; GOLD DECORATION; 3 X 6;","RITE","MENU IN FRENCH;","1900-2322",NA,NA,"1900-03-06","Frances Eckman & Arthur Herzog",NA,"","","complete",2,23,0,0
"119",13117,"","CASTLE GARDEN HOTEL","BILL OF FARE","COMMERCIAL","9 & 10 BATTERY PL. NY","BROADSIDE; ILLUS OF HOTEL; 8 X 11;","DAILY","ALL HANDWRITTEN; IN POOR CONDITION;","1900-2339",NA,NA,"1900-03-07","Castle Garden Hotel",NA,"Dollars","$","complete",2,25,40.8290054,-73.4486544
"120",13118,"","HOTEL MAJESTIC","LUNCHEON","COMMERCIAL","HOTEL MAJESTIC, NEW YORK, [NY]","CARD; 4.5X7.25;","","","1900-2533",NA,NA,"1900-03-21","Hotel Majestic",NA,"Dollars","$","complete",2,67,40.7583523,-73.9881953
"121",13119,"","HOTEL MAJESTIC","BREAKFAST","COMMERCIAL","NEW YORK, [NY];","CARD; 5.5X8.5;","","LOGO PRINTED IN PURPLE:  LION AND BULL RAMPANT, SHIELD WITH ""MAJESTIC"" ON DIAGONAL, SURMOUNTED WITH CROWN;","1900-2537",NA,NA,"1900-03-21","Hotel Majestic",NA,"Dollars","$","complete",2,118,40.7583523,-73.9881953
"122",13120,"","HOTEL MANHATTAN","CARTE DU JOUR/DINNER","COMMERCIAL","MADISON AVE & 42ND ST., NEW YORK, [NY];","CARD; 6.0X9.5;","","","1900-2538",NA,NA,"1900-03-21","Hotel Manhattan",NA,"Dollars","$","complete",2,177,40.754775,-73.991067
"123",13121,"","HOTEL GRENOBLE/WARREN LELAND JR.","LUNCH;","COMMERCIAL","NEW YORK, [NY];","BROADSHEET; 7.0X11.0;","","PALE BUFF CARD WITH GARLAND BORDER AND NAME OF HOTEL PRINTED IN PINK; PRICED WINE LIST; NOTATION:; ""WESTERN UNION TELEGRAPH, LONG DISTANCE AND LOCAL TELEPHONE IN READING ROOM. CIGARS AND NEWS STAND IN MAIN OFFICE.""","1900-2539",NA,NA,"1900-03-21","Hotel Grenoble/Warren Leland Jr.",NA,"Dollars","$","complete",2,274,0,0
"124",13122,"","HOTEL MAJESTIC","DINNER","COMMERCIAL","CENTRAL PARK WEST, 72ND & 71ST STS., NEW YORK, [NY];","CARD; 6.75X11.0;","","","1900-2540",NA,NA,"1900-03-21","Hotel Majestic",NA,"Dollars","$","complete",2,174,40.7583523,-73.9881953
"125",13127,"","PUTNAM HOUSE","DINNER","CAM;","NEW YOK, NY","CARD; 4.5 X 7.25;","","TABLE D'HOTE DINNER INCLUDING WINE; A LA CARTE MENU AS WELL;","1900-1126",NA,NA,"1900-02-17","Putnam House",NA,"Dollars","$","complete",2,26,40.673266,-74.268237
"126",13134,"","ALPHA KAPPA PHI","DINNER","SOC;","HOTEL MANHATTAN [NY]","CARD; 4.5 X 7;","ANNIVERSARY;","","1900-2787",NA,NA,"1900-04-14","Alpha Kappa Phi",NA,"","","complete",2,17,40.7414258,-74.1810876
"127",13136,"","MURRAY HILL HOTEL","BREAKFAST","COMMERCIAL","(NEW YORK,NY)","CARD;ILL;COL;4.25X6.5;","EASTER;","PRESENTED BY CATHARINE B.ALSOP LEFFINGWELL WRITTEN ON BACK;","1900-2791",NA,NA,"1900-04-15","Murray Hill Hotel",NA,"Dollars","$","complete",2,55,40.699073,-74.403362
"128",13154,"","REFORM CLUB","CARTE DU JOUR","COMMERCIAL","[NEW YORK,NY]","CARD;6X10;","DAILY;","NEW YORK CITY HANDWRITTEN BY FB;TWO NAMES AND DATE 12TH OF FEBRUARY 1901 HANDWRITTEN ON BACK OF MENU;","1900-3247",NA,NA,"1900-05-12","Reform Club",NA,"Dollars","$","complete",2,85,40.8808587,-73.9087392
"129",13155,"","BLOTTNER'S CAFE & RESTAURANT","BILL OF FARE","COMMERCIAL","178 BROADWAY, NY","BROADSIDE; 6 X 9.25;","DAILY","MENU ALL HANDWRITTEN; WINE LIST & PRICES ON BORDER;","1900-2340",NA,NA,"1900-03-07","Blottner's Cafe & Restaurant",NA,"Dollars","$","complete",2,38,0,0
"130",13166,"","HOTEL GRENOBLE","CARTE DU JOUR;","COMMERCIAL","NEW YORK, [NY];","BROADSHEET; 6.0X9.0;","","PALE BUFF CARD; PRICED WINE LIST; NOTATION:; ""WESTERN UNION TELEGRAPH, LONG DISTANCE AND LOCAL TELEPHONE IN READING ROOM. CIGARS AND NEWS STAND IN MAIN OFFICE.""","1900-2542",NA,NA,"1900-03-21","Hotel Grenoble",NA,"Dollars","$","complete",2,300,40.7682663,-73.9874155
"131",13175,"","CRISTOFORO COLOMBO RESTAURANT","BILL OF FARE","COMMERCIAL","NEW YORK, NY","BROADSIDE; 7X12;","","ITALIAN; ALL ITEMS 5C AND 10C; [DATE INFO SUPPLIED BY FEB]; SPECIAL ITEMS HANDWRITTEN;","1900-2574",NA,NA,"1900-03-25","Cristoforo Colombo Restaurant",NA,"","","complete",2,50,0,0
"132",13181,"","CITY HALL CELLAR","LUNCH","COMMERCIAL","CHAMBERS STEET AND BROADWAY,NEW YORK,NY","FOLDER;ILL;6X7.5;","DAILY;","PICTURE OF MAN ON FRONT COVER;BEER SERVED WITH 40 CENTS LUNCH;DATE HANDWRITTEN BY FB;BROADWAY-CHAMBERS BUILDING PICTURED ON BACK COVER;","1900-2802",NA,NA,"1900-04-15","City Hall Cellar",NA,"Dollars","$","complete",4,37,40.740615,-73.598964
"133",13182,"","CAFE BOULEVARD","DINNER","COMMERCIAL","156 SECOND AVE,[NY]","CARD;ILL;5X7;","EASTER;","DECORATIVE STRIP ACROSS TOP;","1900-2806",NA,NA,"1900-04-15","Cafe Boulevard",NA,"Dollars","$","complete",2,16,40.8691521,-74.4192245
"134",13196,"","NEW YORK SOCIETY OF THE ORDER OF THE FOUNDERS AND PATRIOTS OF AMERICA","DINNER","PATR;","SHERRY'S [NY]","CARD; 4 X 7;","SOC;","PRICED WINE LIST GLUED TO BACK OF MENU;","1901-1277",NA,NA,"1901-05-13","New York Society Of The Order Of The Founders And Patriots Of America",NA,"Dollars","$","complete",2,52,40.728499,-74.0058898
"135",13202,"","XIII CLUB","189TH REGULAR DINNER","SOC;","CENTRAL RESTAURANT, 143 LIBERTY STREET, [NEW YORK, NY];","CARD; ILLUS; 4.5X7.0;","","ILLUS, SKELETON SMOKING A PIPE SITTING WITHIN THE CURVE OF THE ""C"" IN XIII CLUB, BANNER WITH ""MORITURI TE SALUTAMUS""; ITEMS IN THE MENU NUMBERED I THROUGH XIII;","1900-3884",NA,NA,"1900-07-13","Xiii Club",NA,"","","complete",2,15,41.02027,-73.7620583
"136",13212,"","AMERICAN CLIMATOLOGICAL ASSOCIATION","DINNER","PROF;","CATARACT HOUSE, NIAGARA FALLS, NY","FOLDER; 4.75 X 7;","[ANNUAL]","WINES LISTED;","1901-1506",NA,NA,"1901-05-31","American Climatological Association",NA,"","","complete",4,28,0,0
"137",13218,"","SOCIETA VESPRO SICILIANO","LUNCH","COMMERCIAL","WHITE HOUSE HOTEL,[STATEN ISLAND,NY?]","CARD;ILLUS;COL;3.75X5.75;","DAILY;","NO DATE;S.I.HANDWRITTEN UNDER NAME OF HOTEL WHICH WAS PRINTED WITH A SPELLING ERROR;FERN;WINE;","1901-1525",NA,NA,"1901-01-01","Societa Vespro Siciliano",NA,"","","complete",2,18,0,0
"138",13242,"","LOUIS SHERRY","DAILY MENU","COM","NY","BROADSHEET; ILLUS; 5 X 9.5;","","COMPLETE MENU ON BACK IN FRENCH;","1900-4526",NA,NA,"1900-09-30","Louis Sherry",NA,"Dollars","$","complete",2,136,40.7643133,-73.9725243
"139",13250,"","UNITED STATES HOTEL","BREAKFAST","COMMERCIAL","SARATOGA SPRINGS, NY","FOLDER; ILLUS; 4.75X6.25;","","TABLE D'HOTE MENU; [DATE INFO SUPPLIED BY FEB]; INCLUDES PRICED BREAKFAST WINES & MINERAL WATERS; HOURS FOR MEALS LISTED; PHOTOS OF SCENES AROUND HOTEL;","1900-3925",NA,NA,"1900-07-22","United States Hotel",NA,"Dollars","$","complete",4,104,40.75053,-73.969444
"140",13253,"","STATLER'S","DINNER","COMMERCIAL","BUFFALO, NY","CARD; ILLUS; COL; 3.5X6.25;","","25C DINNER; ILLUSTRATION OF WOMAN DINER AT TABLE; ""THE BEST 25 CENT DINNER EVER SERVED IN BUFFALO IS STATLER'S 25C TABL D'HOTE, BUT HIS 40 CENT DINNER IS EVEN BETTER;""","1900-3931",NA,NA,"1900-07-22","Statler's",NA,"Dollars","$","complete",2,16,40.7497232,-73.9900428
"141",13255,"","UNITED STATES HOTEL","LUNCHEON","COMMERCIAL","SARATOGA, NY","CARD; ILLUS; 5.25X8.5;","","TABLE D'HOTE MENU; MONOGRAM AT TOP OF MENU;","1900-3933",NA,NA,"1900-07-22","United States Hotel",NA,"Dollars","$","complete",2,74,40.75053,-73.969444
"142",13256,"","UNITED STATES HOTEL","DINNER","COMMERCIAL","SARATOGA, NY","CARD; ILLUS; 5.5X9.5;","","TABLE D'HOTE MENU; EAGLE AT TOP OF MENU;","1900-3934",NA,NA,"1900-07-22","United States Hotel",NA,"","","complete",2,69,40.75053,-73.969444
"143",13259,"","UNITED STATES HOTEL","DINNER","COMMERCIAL","SARATOGA SPRINGS, NY","CARD; ILLUS; COL; 5.5X9.25;","","TABLE D'HOTE MENU; EAGLE AT TOP OF MENU;","1900-3943",NA,NA,"1900-07-24","United States Hotel",NA,"","","complete",2,66,40.75053,-73.969444
"144",13262,"","UNITED STATES HOTEL","DINNER","COMMERCIAL","SARATOGA, [NY]","CARD; COL; ILLUS; 5.5 X 9.25;","","RED EAGLE LOGO;","1900-3949",NA,NA,"1900-07-25","United States Hotel",NA,"","","complete",2,64,40.75053,-73.969444
"145",13266,"","BRYAN RATIFICATION COMMITTEE OF TAMMANY HALL","COMPLIMENTARY DINNER TO HON. W.J. BRYAN","POL;","HOFFMAN HOUSE, THE, [?NEW YORK, NY]","CARD; ILLUS; COL; 4.5X7.25;","COMPLIMENTARY/TESTIMONIAL","FRENCH; WINES; AMERICAN FLAG & PHOTO OF GUEST OF HONOR AT TOP OF MENU;","1900-4718",NA,NA,"1900-10-16","Bryan Ratification Committee Of Tammany Hall",NA,"","","complete",2,19,0,0
"146",13272,"","ELECTRIC TOWER RESTAURANT","DAILY MENU","COMMERCIAL","(BUFFALO, NY?)","FOLDER; COL; ILLUS; 6.5 X 9;","","PRICED MENU; DARK BLUE COVER WITH ILLUSTATION OF LIGHTED TOWER; SECURITY NOTICE IN MENU; DATE AND ""PAN-AMERICAN EXPOSTITION"" NOTED BY FEB;","1901-2094",NA,NA,"1901-08-03","Electric Tower Restaurant",NA,"Dollars","$","complete",8,204,40.742291,-74.0034554
"147",13274,"","HOTEL CHAMPLAIN","BREAKFAST","COMMERCIAL","CLINTON CO., NY","CARD; COL; ILLUS; 5 X 7;","","WATERCOLOR OF MAN IN COLONIAL DRESS READING NEWSPAPER;","1901-2107",NA,NA,"1901-08-05","Hotel Champlain",NA,"","","complete",2,49,40.7412863,-73.9915822
"148",13276,"","(ENGINEERS CLUB)","DINNER","[PROF]","[374 FIFTH AVENUE, NY, NY]","CARD; 4.5 X 7;","","HANDWRITTEN; LIMITED MENU; LOGO IN RED ""EC"" BRACKETED INFORMATION DERIVED FROM 1900-4300 WRITTEN BY FEB;","1900-4294",NA,NA,"1900-09-05","Engineers Club",NA,"","","complete",2,8,40.8201014,-73.6435585
